#ticks	median	decon
685 	 -1.7223 	 -7.47983e-06
686 	 -1.81145 	 -7.51686e-06
687 	 -1.84097 	 -7.55088e-06
688 	 -1.44156 	 -7.58513e-06
689 	 -0.642532 	 -7.62296e-06
690 	 -0.956696 	 -7.65363e-06
691 	 -0.802713 	 -7.69146e-06
692 	 -0.591549 	 -7.73088e-06
693 	 -1.07166 	 -7.76466e-06
694 	 -0.704294 	 -7.79978e-06
695 	 1.40509 	 -7.83658e-06
696 	 1.47263 	 -7.87274e-06
697 	 2.38581 	 -7.90962e-06
698 	 3.09628 	 -7.94625e-06
699 	 2.49719 	 -7.98273e-06
700 	 2.74709 	 -8.0208e-06
701 	 3.13386 	 -8.05728e-06
702 	 2.39115 	 -8.09471e-06
703 	 3.24714 	 -8.13158e-06
704 	 3.41184 	 -8.17029e-06
705 	 3.80811 	 -8.20907e-06
706 	 4.84194 	 -8.24706e-06
707 	 5.33611 	 -8.28544e-06
708 	 3.82802 	 -8.32462e-06
709 	 2.30004 	 -8.36166e-06
710 	 3.3806 	 -8.40155e-06
711 	 1.87838 	 -8.44193e-06
712 	 1.70386 	 -8.47959e-06
713 	 1.52909 	 -8.51806e-06
714 	 0.750444 	 -8.55811e-06
715 	 0.599533 	 -8.59706e-06
716 	 2.51365 	 -8.63878e-06
717 	 1.26579 	 -8.67836e-06
718 	 0.808322 	 -8.72008e-06
719 	 1.66831 	 -8.76053e-06
720 	 0.588693 	 -8.80178e-06
721 	 0.510736 	 -8.84239e-06
722 	 0.484061 	 -8.88443e-06
723 	 -0.0587053 	 -8.92504e-06
724 	 -0.237624 	 -8.967e-06
725 	 -0.883082 	 -9.00881e-06
726 	 -0.167696 	 -9.0491e-06
727 	 -0.282176 	 -9.09368e-06
728 	 -0.606875 	 -9.13413e-06
729 	 -1.15948 	 -9.17482e-06
730 	 -0.143034 	 -9.2179e-06
731 	 0.0428739 	 -9.25978e-06
732 	 0.787663 	 -9.30309e-06
733 	 0.863139 	 -9.34664e-06
734 	 0.86151 	 -9.39194e-06
735 	 -0.204051 	 -9.43414e-06
736 	 -0.614959 	 -9.47857e-06
737 	 -0.510261 	 -9.52299e-06
738 	 -1.13127 	 -9.56702e-06
739 	 -2.40468 	 -9.61224e-06
740 	 -3.05083 	 -9.6577e-06
741 	 -2.89456 	 -9.70078e-06
742 	 -2.82221 	 -9.74758e-06
743 	 -3.11287 	 -9.79368e-06
744 	 -2.93805 	 -9.83882e-06
745 	 -2.23308 	 -9.88404e-06
746 	 -1.96733 	 -9.93037e-06
747 	 -2.15676 	 -9.97639e-06
748 	 -1.33657 	 -1.00242e-05
749 	 -1.43289 	 -1.00713e-05
750 	 -1.15967 	 -1.01167e-05
751 	 -0.962757 	 -1.01646e-05
752 	 -0.1603 	 -1.02115e-05
753 	 -0.0860596 	 -1.02594e-05
754 	 0.179565 	 -1.03085e-05
755 	 -0.12294 	 -1.03563e-05
756 	 -0.175868 	 -1.04052e-05
757 	 -0.318368 	 -1.04531e-05
758 	 0.075882 	 -1.05017e-05
759 	 -0.144662 	 -1.05492e-05
760 	 1.2968 	 -1.05981e-05
761 	 1.60522 	 -1.06468e-05
762 	 0.665823 	 -1.06957e-05
763 	 1.7436 	 -1.07461e-05
764 	 1.58958 	 -1.07968e-05
765 	 2.07043 	 -1.08465e-05
766 	 3.23646 	 -1.08975e-05
767 	 3.37186 	 -1.09482e-05
768 	 3.54118 	 -1.09993e-05
769 	 1.6587 	 -1.10508e-05
770 	 1.49673 	 -1.11042e-05
771 	 0.635982 	 -1.11568e-05
772 	 2.04708 	 -1.12079e-05
773 	 1.60635 	 -1.12599e-05
774 	 2.31884 	 -1.13119e-05
775 	 2.78409 	 -1.13641e-05
776 	 2.79543 	 -1.14175e-05
777 	 2.54969 	 -1.147e-05
778 	 1.97105 	 -1.15235e-05
779 	 1.03367 	 -1.15766e-05
780 	 0.336239 	 -1.16308e-05
781 	 0.709722 	 -1.16844e-05
782 	 0.410559 	 -1.17387e-05
783 	 0.142927 	 -1.17938e-05
784 	 1.73663 	 -1.18482e-05
785 	 1.64639 	 -1.1905e-05
786 	 1.75629 	 -1.1961e-05
787 	 1.62028 	 -1.20176e-05
788 	 0.85933 	 -1.20722e-05
789 	 1.89536 	 -1.21282e-05
790 	 1.24825 	 -1.21857e-05
791 	 1.25621 	 -1.22424e-05
792 	 0.525713 	 -1.22985e-05
793 	 1.03089 	 -1.23565e-05
794 	 0.87078 	 -1.24141e-05
795 	 1.90118 	 -1.24722e-05
796 	 1.42066 	 -1.25303e-05
797 	 1.69068 	 -1.25881e-05
798 	 1.04088 	 -1.26471e-05
799 	 1.48241 	 -1.27052e-05
800 	 1.21656 	 -1.2765e-05
801 	 0.969416 	 -1.28239e-05
802 	 0.78863 	 -1.28839e-05
803 	 0.6667 	 -1.29441e-05
804 	 0.295389 	 -1.30037e-05
805 	 0.89349 	 -1.30651e-05
806 	 0.0101109 	 -1.31254e-05
807 	 -0.381943 	 -1.31874e-05
808 	 -0.785385 	 -1.32493e-05
809 	 -0.296878 	 -1.33093e-05
810 	 -1.24023 	 -1.33734e-05
811 	 -0.508228 	 -1.34348e-05
812 	 -0.381574 	 -1.34986e-05
813 	 0.620416 	 -1.356e-05
814 	 -0.300128 	 -1.36223e-05
815 	 -1.23712 	 -1.36856e-05
816 	 -2.30216 	 -1.37491e-05
817 	 -2.32237 	 -1.38137e-05
818 	 -2.10479 	 -1.38771e-05
819 	 -2.4124 	 -1.39417e-05
820 	 -2.24593 	 -1.40073e-05
821 	 -2.12383 	 -1.40719e-05
822 	 -1.73311 	 -1.41372e-05
823 	 -1.90664 	 -1.42044e-05
824 	 -0.972308 	 -1.42693e-05
825 	 -0.899364 	 -1.43372e-05
826 	 -0.0508213 	 -1.4404e-05
827 	 0.666982 	 -1.44714e-05
828 	 0.639405 	 -1.45382e-05
829 	 0.683767 	 -1.4606e-05
830 	 0.86453 	 -1.46747e-05
831 	 0.743227 	 -1.47424e-05
832 	 0.142712 	 -1.48115e-05
833 	 -0.384313 	 -1.48812e-05
834 	 -1.07333 	 -1.495e-05
835 	 -0.0948992 	 -1.50189e-05
836 	 -0.297802 	 -1.5089e-05
837 	 -0.378323 	 -1.51592e-05
838 	 0.0896311 	 -1.52296e-05
839 	 0.528936 	 -1.53001e-05
840 	 0.935312 	 -1.53714e-05
841 	 0.79547 	 -1.54432e-05
842 	 0.802712 	 -1.55142e-05
843 	 -0.00665426 	 -1.55873e-05
844 	 1.1149 	 -1.56607e-05
845 	 1.57143 	 -1.57309e-05
846 	 2.48999 	 -1.58072e-05
847 	 3.22015 	 -1.58815e-05
848 	 1.93551 	 -1.59531e-05
849 	 1.87964 	 -1.60304e-05
850 	 3.56223 	 -1.61029e-05
851 	 2.77332 	 -1.61744e-05
852 	 2.56853 	 -1.62552e-05
853 	 3.74424 	 -1.6329e-05
854 	 3.72468 	 -1.64049e-05
855 	 5.06395 	 -1.64818e-05
856 	 3.98339 	 -1.65578e-05
857 	 3.41026 	 -1.66353e-05
858 	 1.47126 	 -1.67123e-05
859 	 2.02861 	 -1.679e-05
860 	 1.81702 	 -1.6869e-05
861 	 1.89977 	 -1.69469e-05
862 	 1.50023 	 -1.70256e-05
863 	 1.72743 	 -1.71063e-05
864 	 2.05244 	 -1.7185e-05
865 	 1.80302 	 -1.72655e-05
866 	 2.07125 	 -1.73463e-05
867 	 1.72708 	 -1.7428e-05
868 	 1.88921 	 -1.75064e-05
869 	 1.96868 	 -1.75869e-05
870 	 0.709668 	 -1.76704e-05
871 	 0.845021 	 -1.77513e-05
872 	 0.643697 	 -1.78364e-05
873 	 0.39659 	 -1.79203e-05
874 	 -0.370266 	 -1.80026e-05
875 	 -1.02302 	 -1.80865e-05
876 	 -1.06955 	 -1.81714e-05
877 	 -0.454162 	 -1.8256e-05
878 	 -0.280354 	 -1.83415e-05
879 	 0.892544 	 -1.84266e-05
880 	 0.627178 	 -1.85131e-05
881 	 0.888307 	 -1.85984e-05
882 	 0.922584 	 -1.86857e-05
883 	 1.4969 	 -1.8773e-05
884 	 1.56945 	 -1.88603e-05
885 	 1.00271 	 -1.8948e-05
886 	 0.83887 	 -1.9037e-05
887 	 1.32852 	 -1.91259e-05
888 	 0.940093 	 -1.9214e-05
889 	 1.57292 	 -1.93044e-05
890 	 0.617246 	 -1.9395e-05
891 	 -0.114709 	 -1.94824e-05
892 	 -0.247163 	 -1.95762e-05
893 	 -0.113854 	 -1.96662e-05
894 	 -0.623844 	 -1.97573e-05
895 	 -0.225627 	 -1.98495e-05
896 	 -0.579328 	 -1.99412e-05
897 	 -0.0760989 	 -2.00337e-05
898 	 1.27439 	 -2.01272e-05
899 	 1.92365 	 -2.022e-05
900 	 1.60764 	 -2.03151e-05
901 	 1.95587 	 -2.04089e-05
902 	 3.86145 	 -2.05036e-05
903 	 2.84393 	 -2.05989e-05
904 	 1.65062 	 -2.06949e-05
905 	 1.86556 	 -2.07924e-05
906 	 1.11518 	 -2.08891e-05
907 	 0.780548 	 -2.09844e-05
908 	 0.0209589 	 -2.10834e-05
909 	 -0.0918212 	 -2.11808e-05
910 	 -0.555856 	 -2.12812e-05
911 	 -1.10628 	 -2.13808e-05
912 	 -1.40633 	 -2.14807e-05
913 	 -1.05193 	 -2.15812e-05
914 	 -0.911423 	 -2.16803e-05
915 	 -0.982706 	 -2.17823e-05
916 	 -0.365268 	 -2.18836e-05
917 	 -1.00597 	 -2.19861e-05
918 	 -1.11442 	 -2.20883e-05
919 	 -2.09814 	 -2.21914e-05
920 	 -1.19697 	 -2.22948e-05
921 	 -1.68447 	 -2.23986e-05
922 	 -1.22325 	 -2.25027e-05
923 	 -1.99683 	 -2.26073e-05
924 	 -2.3107 	 -2.2713e-05
925 	 -2.28894 	 -2.28184e-05
926 	 -2.9172 	 -2.29247e-05
927 	 -2.25124 	 -2.30336e-05
928 	 -1.96012 	 -2.3139e-05
929 	 -2.83106 	 -2.32464e-05
930 	 -2.52809 	 -2.33526e-05
931 	 -1.76944 	 -2.34652e-05
932 	 -2.15722 	 -2.35726e-05
933 	 -0.50071 	 -2.36828e-05
934 	 -1.0845 	 -2.37926e-05
935 	 -0.120391 	 -2.39037e-05
936 	 0.973479 	 -2.40148e-05
937 	 1.49756 	 -2.41276e-05
938 	 2.01938 	 -2.42395e-05
939 	 2.1567 	 -2.43537e-05
940 	 3.41335 	 -2.44659e-05
941 	 2.76606 	 -2.45794e-05
942 	 3.1526 	 -2.46944e-05
943 	 2.73259 	 -2.48095e-05
944 	 5.34483 	 -2.4924e-05
945 	 5.45918 	 -2.50406e-05
946 	 5.03369 	 -2.5156e-05
947 	 5.38772 	 -2.52746e-05
948 	 7.15079 	 -2.53944e-05
949 	 6.7598 	 -2.55114e-05
950 	 6.78019 	 -2.56329e-05
951 	 5.73443 	 -2.57495e-05
952 	 4.89071 	 -2.587e-05
953 	 3.58679 	 -2.59889e-05
954 	 4.13762 	 -2.61116e-05
955 	 4.99102 	 -2.62337e-05
956 	 4.7518 	 -2.63551e-05
957 	 5.03085 	 -2.64778e-05
958 	 5.05495 	 -2.66037e-05
959 	 4.99875 	 -2.67258e-05
960 	 5.7065 	 -2.68523e-05
961 	 5.09808 	 -2.69756e-05
962 	 4.93881 	 -2.71022e-05
963 	 4.46745 	 -2.7228e-05
964 	 2.66763 	 -2.73565e-05
965 	 2.55113 	 -2.7476e-05
966 	 -0.00995588 	 -2.76133e-05
967 	 -0.363025 	 -2.7743e-05
968 	 -2.18536 	 -2.78651e-05
969 	 -1.58006 	 -2.79999e-05
970 	 -2.87119 	 -2.81296e-05
971 	 -2.9653 	 -2.82618e-05
972 	 -3.29424 	 -2.83915e-05
973 	 -2.84705 	 -2.85199e-05
974 	 -2.94385 	 -2.86554e-05
975 	 -3.05041 	 -2.87879e-05
976 	 -3.83852 	 -2.89214e-05
977 	 -3.72464 	 -2.90556e-05
978 	 -3.83104 	 -2.91904e-05
979 	 -2.46504 	 -2.93261e-05
980 	 -3.01422 	 -2.94635e-05
981 	 -2.15194 	 -2.95995e-05
982 	 -2.12237 	 -2.97391e-05
983 	 -1.8987 	 -2.98767e-05
984 	 -2.86636 	 -3.00169e-05
985 	 -2.34293 	 -3.01552e-05
986 	 -1.57114 	 -3.02998e-05
987 	 -0.985373 	 -3.04391e-05
988 	 -0.161876 	 -3.05799e-05
989 	 1.13248 	 -3.0722e-05
990 	 2.14124 	 -3.08688e-05
991 	 2.19242 	 -3.10097e-05
992 	 1.85041 	 -3.11556e-05
993 	 -0.132329 	 -3.13009e-05
994 	 -1.1345 	 -3.14445e-05
995 	 -1.18672 	 -3.15927e-05
996 	 -1.03382 	 -3.17392e-05
997 	 0.242498 	 -3.18864e-05
998 	 1.04587 	 -3.20355e-05
999 	 0.916727 	 -3.21836e-05
1000 	 0.861626 	 -3.23334e-05
1001 	 0.219824 	 -3.24837e-05
1002 	 0.113582 	 -3.2636e-05
1003 	 -0.0596814 	 -3.2787e-05
1004 	 -0.139966 	 -3.29399e-05
1005 	 0.187956 	 -3.30944e-05
1006 	 0.0824699 	 -3.32479e-05
1007 	 -0.149472 	 -3.34034e-05
1008 	 -0.699035 	 -3.35576e-05
1009 	 0.290366 	 -3.37156e-05
1010 	 1.80373 	 -3.38716e-05
1011 	 1.94033 	 -3.40293e-05
1012 	 2.94662 	 -3.4188e-05
1013 	 4.65806 	 -3.43482e-05
1014 	 5.53382 	 -3.45081e-05
1015 	 3.97785 	 -3.46673e-05
1016 	 3.77841 	 -3.48298e-05
1017 	 2.78492 	 -3.49922e-05
1018 	 2.84382 	 -3.51547e-05
1019 	 2.65165 	 -3.53184e-05
1020 	 3.79625 	 -3.54818e-05
1021 	 5.06427 	 -3.56477e-05
1022 	 5.61601 	 -3.58133e-05
1023 	 5.72827 	 -3.59812e-05
1024 	 5.46699 	 -3.61503e-05
1025 	 4.16568 	 -3.63181e-05
1026 	 2.97283 	 -3.64879e-05
1027 	 2.9179 	 -3.66589e-05
1028 	 2.8204 	 -3.68293e-05
1029 	 2.0177 	 -3.7e-05
1030 	 2.16675 	 -3.71723e-05
1031 	 2.2103 	 -3.73459e-05
1032 	 1.98106 	 -3.75198e-05
1033 	 1.72378 	 -3.7694e-05
1034 	 0.951195 	 -3.78704e-05
1035 	 0.767268 	 -3.80468e-05
1036 	 2.56026 	 -3.82236e-05
1037 	 1.62297 	 -3.84016e-05
1038 	 0.843364 	 -3.85803e-05
1039 	 1.85158 	 -3.87605e-05
1040 	 0.891725 	 -3.89404e-05
1041 	 -0.0330687 	 -3.91216e-05
1042 	 -1.20757 	 -3.93035e-05
1043 	 -1.92317 	 -3.94877e-05
1044 	 -2.86798 	 -3.96698e-05
1045 	 -2.51876 	 -3.9856e-05
1046 	 -2.6724 	 -4.00406e-05
1047 	 -2.27545 	 -4.02276e-05
1048 	 -1.83557 	 -4.04142e-05
1049 	 -1.15177 	 -4.06022e-05
1050 	 -0.485755 	 -4.07934e-05
1051 	 -0.0299444 	 -4.09849e-05
1052 	 -1.16442 	 -4.11736e-05
1053 	 -0.452589 	 -4.1364e-05
1054 	 0.24926 	 -4.15576e-05
1055 	 0.791401 	 -4.17507e-05
1056 	 2.16022 	 -4.19469e-05
1057 	 4.7022 	 -4.21419e-05
1058 	 4.55898 	 -4.23385e-05
1059 	 5.08768 	 -4.25355e-05
1060 	 5.50736 	 -4.2733e-05
1061 	 5.10506 	 -4.29333e-05
1062 	 6.00352 	 -4.31329e-05
1063 	 5.27331 	 -4.33327e-05
1064 	 4.69844 	 -4.35348e-05
1065 	 3.63818 	 -4.37377e-05
1066 	 2.76985 	 -4.39421e-05
1067 	 2.38631 	 -4.41462e-05
1068 	 2.02646 	 -4.43503e-05
1069 	 1.37113 	 -4.45573e-05
1070 	 0.00808907 	 -4.47645e-05
1071 	 -0.951191 	 -4.49731e-05
1072 	 -1.29202 	 -4.51813e-05
1073 	 -2.617 	 -4.53939e-05
1074 	 -1.91648 	 -4.56052e-05
1075 	 -1.32418 	 -4.58171e-05
1076 	 -0.4191 	 -4.60302e-05
1077 	 0.0195436 	 -4.62448e-05
1078 	 0.932377 	 -4.64597e-05
1079 	 0.37018 	 -4.66762e-05
1080 	 0.378555 	 -4.68938e-05
1081 	 -0.799925 	 -4.71126e-05
1082 	 -1.93664 	 -4.73318e-05
1083 	 -1.6431 	 -4.75518e-05
1084 	 -0.860192 	 -4.77742e-05
1085 	 0.0441132 	 -4.79964e-05
1086 	 -0.0639067 	 -4.8221e-05
1087 	 0.109811 	 -4.84453e-05
1088 	 -0.0998707 	 -4.86727e-05
1089 	 0.947841 	 -4.8899e-05
1090 	 0.30449 	 -4.91255e-05
1091 	 0.612333 	 -4.93549e-05
1092 	 -0.163612 	 -4.95849e-05
1093 	 -0.0208549 	 -4.98151e-05
1094 	 -0.0146666 	 -5.00468e-05
1095 	 0.514761 	 -5.0281e-05
1096 	 -0.14128 	 -5.05152e-05
1097 	 1.66915 	 -5.07507e-05
1098 	 1.70939 	 -5.09864e-05
1099 	 1.63165 	 -5.12239e-05
1100 	 2.39337 	 -5.1462e-05
1101 	 3.97981 	 -5.1702e-05
1102 	 3.57136 	 -5.19423e-05
1103 	 4.1497 	 -5.21843e-05
1104 	 3.50548 	 -5.24281e-05
1105 	 3.8467 	 -5.26737e-05
1106 	 4.00992 	 -5.29182e-05
1107 	 4.11379 	 -5.31641e-05
1108 	 4.78289 	 -5.34129e-05
1109 	 5.37478 	 -5.36629e-05
1110 	 5.01205 	 -5.39136e-05
1111 	 4.73209 	 -5.4164e-05
1112 	 5.60409 	 -5.44158e-05
1113 	 5.16656 	 -5.46701e-05
1114 	 5.64945 	 -5.49235e-05
1115 	 5.34473 	 -5.51789e-05
1116 	 4.19533 	 -5.54361e-05
1117 	 2.15774 	 -5.56945e-05
1118 	 1.08106 	 -5.59537e-05
1119 	 0.159162 	 -5.62136e-05
1120 	 -0.380788 	 -5.64765e-05
1121 	 -2.2826 	 -5.67389e-05
1122 	 -3.96238 	 -5.70042e-05
1123 	 -4.00201 	 -5.72693e-05
1124 	 -3.9075 	 -5.7536e-05
1125 	 -2.85923 	 -5.78045e-05
1126 	 -1.74859 	 -5.80736e-05
1127 	 -0.547253 	 -5.83444e-05
1128 	 0.0382614 	 -5.86173e-05
1129 	 0.219893 	 -5.8887e-05
1130 	 -0.509042 	 -5.91625e-05
1131 	 -0.959229 	 -5.94379e-05
1132 	 -1.04648 	 -5.97148e-05
1133 	 -1.6075 	 -5.9993e-05
1134 	 -1.01563 	 -6.02725e-05
1135 	 -0.772081 	 -6.05528e-05
1136 	 -0.357811 	 -6.08349e-05
1137 	 -0.41736 	 -6.1118e-05
1138 	 0.0185528 	 -6.14029e-05
1139 	 0.319683 	 -6.16885e-05
1140 	 -0.495356 	 -6.1976e-05
1141 	 -0.757804 	 -6.22647e-05
1142 	 -0.746944 	 -6.25556e-05
1143 	 -0.706964 	 -6.28467e-05
1144 	 -0.886461 	 -6.314e-05
1145 	 -0.792935 	 -6.34332e-05
1146 	 0.197314 	 -6.37296e-05
1147 	 1.06062 	 -6.40266e-05
1148 	 2.30987 	 -6.43239e-05
1149 	 3.09499 	 -6.4624e-05
1150 	 2.72236 	 -6.49252e-05
1151 	 2.04767 	 -6.52256e-05
1152 	 1.04468 	 -6.55313e-05
1153 	 1.52818 	 -6.58355e-05
1154 	 0.929159 	 -6.61422e-05
1155 	 2.64857 	 -6.64507e-05
1156 	 3.28047 	 -6.67598e-05
1157 	 4.02343 	 -6.70712e-05
1158 	 4.83536 	 -6.73844e-05
1159 	 3.34797 	 -6.76974e-05
1160 	 3.97397 	 -6.80131e-05
1161 	 2.15365 	 -6.83294e-05
1162 	 1.87357 	 -6.86488e-05
1163 	 1.65488 	 -6.89684e-05
1164 	 0.830148 	 -6.929e-05
1165 	 -0.148111 	 -6.96122e-05
1166 	 -0.0990081 	 -6.99354e-05
1167 	 -1.04807 	 -7.02613e-05
1168 	 0.155394 	 -7.05884e-05
1169 	 -0.164058 	 -7.09172e-05
1170 	 -1.43897 	 -7.12478e-05
1171 	 -1.87811 	 -7.15793e-05
1172 	 -1.58896 	 -7.19129e-05
1173 	 -2.31155 	 -7.22482e-05
1174 	 -3.94951 	 -7.25857e-05
1175 	 -3.21497 	 -7.29236e-05
1176 	 -2.87835 	 -7.32632e-05
1177 	 -2.78774 	 -7.36039e-05
1178 	 -2.90739 	 -7.39471e-05
1179 	 -1.99065 	 -7.42914e-05
1180 	 -0.958976 	 -7.46372e-05
1181 	 -1.72823 	 -7.49851e-05
1182 	 -1.23477 	 -7.53337e-05
1183 	 -0.349693 	 -7.56848e-05
1184 	 -1.20222 	 -7.6037e-05
1185 	 0.248086 	 -7.63902e-05
1186 	 0.391362 	 -7.67464e-05
1187 	 1.05272 	 -7.71028e-05
1188 	 1.25518 	 -7.74616e-05
1189 	 1.77049 	 -7.78255e-05
1190 	 1.89796 	 -7.81871e-05
1191 	 2.20832 	 -7.85513e-05
1192 	 2.75126 	 -7.89178e-05
1193 	 2.0701 	 -7.92869e-05
1194 	 3.52379 	 -7.96566e-05
1195 	 3.96591 	 -8.00265e-05
1196 	 4.79587 	 -8.03994e-05
1197 	 4.83524 	 -8.07747e-05
1198 	 5.52548 	 -8.11497e-05
1199 	 5.1837 	 -8.15282e-05
1200 	 5.53846 	 -8.19075e-05
1201 	 6.18262 	 -8.22879e-05
1202 	 5.63122 	 -8.26716e-05
1203 	 5.73826 	 -8.3057e-05
1204 	 5.02575 	 -8.3444e-05
1205 	 5.32174 	 -8.38322e-05
1206 	 5.94264 	 -8.42238e-05
1207 	 5.34951 	 -8.46156e-05
1208 	 7.26773 	 -8.50108e-05
1209 	 7.99711 	 -8.54053e-05
1210 	 6.64522 	 -8.58052e-05
1211 	 5.12449 	 -8.62029e-05
1212 	 3.86834 	 -8.66074e-05
1213 	 3.13807 	 -8.70089e-05
1214 	 3.3489 	 -8.74149e-05
1215 	 2.45047 	 -8.78225e-05
1216 	 1.28402 	 -8.82317e-05
1217 	 0.999542 	 -8.86424e-05
1218 	 0.0107298 	 -8.90559e-05
1219 	 0.1213 	 -8.94696e-05
1220 	 1.01259 	 -8.98888e-05
1221 	 1.73773 	 -9.03057e-05
1222 	 1.3071 	 -9.07273e-05
1223 	 0.389827 	 -9.11499e-05
1224 	 0.153551 	 -9.15743e-05
1225 	 -0.3013 	 -9.20021e-05
1226 	 -0.750247 	 -9.24313e-05
1227 	 -0.109009 	 -9.28662e-05
1228 	 -0.62622 	 -9.32959e-05
1229 	 -0.951439 	 -9.37333e-05
1230 	 -0.832634 	 -9.41646e-05
1231 	 -1.31177 	 -9.46016e-05
1232 	 -2.15192 	 -9.50456e-05
1233 	 -2.82423 	 -9.54857e-05
1234 	 -1.72706 	 -9.59319e-05
1235 	 -1.06632 	 -9.6377e-05
1236 	 -0.826483 	 -9.68258e-05
1237 	 0.0150614 	 -9.72779e-05
1238 	 -0.050602 	 -9.77294e-05
1239 	 -0.0422778 	 -9.81845e-05
1240 	 -0.0428872 	 -9.86436e-05
1241 	 0.172123 	 -9.91031e-05
1242 	 0.0641575 	 -9.95641e-05
1243 	 0.145563 	 -0.000100028
1244 	 0.236389 	 -0.000100494
1245 	 0.690639 	 -0.000100963
1246 	 0.841649 	 -0.000101432
1247 	 0.654275 	 -0.000101903
1248 	 1.32292 	 -0.000102379
1249 	 1.30448 	 -0.000102857
1250 	 2.67043 	 -0.000103336
1251 	 2.62696 	 -0.000103817
1252 	 1.88485 	 -0.000104301
1253 	 3.00134 	 -0.000104786
1254 	 2.81456 	 -0.000105274
1255 	 4.39955 	 -0.000105764
1256 	 5.52341 	 -0.000106258
1257 	 4.88317 	 -0.000106752
1258 	 5.64132 	 -0.00010725
1259 	 5.16722 	 -0.000107749
1260 	 5.17156 	 -0.000108252
1261 	 5.9589 	 -0.000108755
1262 	 5.63413 	 -0.000109262
1263 	 6.88377 	 -0.000109771
1264 	 6.71582 	 -0.000110282
1265 	 7.33878 	 -0.000110795
1266 	 6.92 	 -0.000111311
1267 	 5.96816 	 -0.000111831
1268 	 5.74026 	 -0.000112352
1269 	 4.65672 	 -0.000112875
1270 	 4.32052 	 -0.000113402
1271 	 5.09094 	 -0.00011393
1272 	 4.92515 	 -0.000114459
1273 	 5.68006 	 -0.000114993
1274 	 4.66698 	 -0.000115527
1275 	 3.90576 	 -0.000116066
1276 	 3.74672 	 -0.000116606
1277 	 1.94106 	 -0.000117149
1278 	 1.18229 	 -0.000117694
1279 	 0.303851 	 -0.000118242
1280 	 -0.777666 	 -0.000118794
1281 	 -1.28382 	 -0.000119346
1282 	 -2.91328 	 -0.000119903
1283 	 -3.28204 	 -0.000120462
1284 	 -3.99235 	 -0.000121022
1285 	 -4.18137 	 -0.000121586
1286 	 -2.93651 	 -0.000122152
1287 	 -2.67591 	 -0.000122721
1288 	 -2.93975 	 -0.000123292
1289 	 -3.143 	 -0.000123868
1290 	 -3.04431 	 -0.000124444
1291 	 -3.75276 	 -0.000125025
1292 	 -1.79898 	 -0.000125607
1293 	 -1.42127 	 -0.00012619
1294 	 -1.31314 	 -0.000126778
1295 	 -0.278815 	 -0.000127369
1296 	 0.390567 	 -0.000127962
1297 	 0.14075 	 -0.000128558
1298 	 0.0480642 	 -0.000129156
1299 	 0.769574 	 -0.000129758
1300 	 2.10277 	 -0.000130362
1301 	 1.43198 	 -0.00013097
1302 	 1.77641 	 -0.000131579
1303 	 2.76087 	 -0.000132193
1304 	 3.79314 	 -0.000132808
1305 	 5.13747 	 -0.000133428
1306 	 5.36556 	 -0.00013405
1307 	 3.8885 	 -0.000134675
1308 	 2.90087 	 -0.000135301
1309 	 2.52291 	 -0.00013593
1310 	 2.10321 	 -0.000136563
1311 	 1.93919 	 -0.0001372
1312 	 3.09108 	 -0.00013784
1313 	 1.81101 	 -0.000138481
1314 	 1.86333 	 -0.000139126
1315 	 0.909122 	 -0.000139775
1316 	 0.308098 	 -0.000140425
1317 	 0.127085 	 -0.000141081
1318 	 -0.632815 	 -0.000141737
1319 	 -0.545246 	 -0.000142398
1320 	 -0.728753 	 -0.000143062
1321 	 -0.75744 	 -0.000143728
1322 	 -0.733522 	 -0.000144398
1323 	 -0.19791 	 -0.000145072
1324 	 -0.873851 	 -0.000145748
1325 	 -2.06134 	 -0.000146427
1326 	 -1.7186 	 -0.000147112
1327 	 -1.82327 	 -0.000147797
1328 	 -2.83751 	 -0.000148484
1329 	 -1.96455 	 -0.000149177
1330 	 -1.47518 	 -0.000149872
1331 	 -2.13888 	 -0.000150572
1332 	 -2.27642 	 -0.000151272
1333 	 -2.79611 	 -0.000151978
1334 	 -3.83079 	 -0.000152686
1335 	 -2.81992 	 -0.000153397
1336 	 -2.89516 	 -0.000154113
1337 	 -1.62373 	 -0.000154832
1338 	 -1.81888 	 -0.000155553
1339 	 -1.2315 	 -0.000156278
1340 	 -0.705949 	 -0.000157006
1341 	 -0.883397 	 -0.000157739
1342 	 -0.37065 	 -0.000158474
1343 	 0.615918 	 -0.000159212
1344 	 0.887491 	 -0.000159954
1345 	 0.427761 	 -0.000160702
1346 	 1.35996 	 -0.000161451
1347 	 3.69016 	 -0.000162202
1348 	 4.9869 	 -0.00016296
1349 	 6.22243 	 -0.000163719
1350 	 5.87403 	 -0.000164482
1351 	 6.75172 	 -0.000165249
1352 	 7.90098 	 -0.000166016
1353 	 8.10968 	 -0.000166791
1354 	 9.36957 	 -0.000167568
1355 	 8.91363 	 -0.00016835
1356 	 8.214 	 -0.000169135
1357 	 6.95113 	 -0.000169923
1358 	 5.92022 	 -0.000170715
1359 	 6.29479 	 -0.00017151
1360 	 5.11879 	 -0.000172308
1361 	 4.63034 	 -0.000173111
1362 	 4.3337 	 -0.000173916
1363 	 4.88724 	 -0.000174727
